id,user_id,service_id,vendor_id,booking_reference,service_name_at_booking,service_price_at_booking,scheduled_at,booking_date,booking_time,time_slot,status,price_total,price_service,price_tax,price_discount,payment_method,payment_status,special_requests,cancellation_reason,cancelled_at,cancelled_by,completed_at,created_at,created_by,updated_at,updated_by,deleted_at
731,66,316,15,BOOK000731,Asian Paints,699.00,2024-08-23 17:51:31,2024-07-26,13:00:00,,COMPLETED,803.85,699.00,104.85,0.00,CREDIT_CARD,PAID,,,,,,2024-07-26 17:51:31,66,2024-07-26 17:51:31,66,
732,66,200,10,BOOK000732,CCTV Installation,299.00,2025-10-19 05:21:11,2025-10-14,12:00:00,,COMPLETED,243.85,299.00,44.85,100.00,UPI,PAID,,,,,,2025-10-14 05:21:11,66,2025-10-14 05:21:11,66,
733,66,538,25,BOOK000733,Bathroom Cleaning,599.00,2024-07-18 19:51:06,2024-07-03,12:00:00,,CONFIRMED,588.85,599.00,89.85,100.00,CREDIT_CARD,FAILED,,,,,,2024-07-03 19:51:06,66,2024-07-03 19:51:06,66,
734,66,125,6,BOOK000734,Bathroom Cleaning,3000.00,2025-07-26 15:28:30,2025-07-01,15:00:00,,CANCELLED,3450.00,3000.00,450.00,0.00,UPI,UNPAID,,Customer request,,,,2025-07-01 15:28:30,66,2025-07-01 15:28:30,66,
735,66,258,12,BOOK000735,Network Setup,999.00,2024-08-28 05:35:24,2024-08-04,15:00:00,,COMPLETED,1148.85,999.00,149.85,0.00,UPI,PAID,,,,,,2024-08-04 05:35:24,66,2024-08-04 05:35:24,66,
736,66,151,7,BOOK000736,Packing Services,299.00,2024-05-30 21:44:09,2024-05-13,13:00:00,,COMPLETED,243.85,299.00,44.85,100.00,UPI,PAID,,,,,,2024-05-13 21:44:09,66,2024-05-13 21:44:09,66,
737,66,224,11,BOOK000737,Home Cleaning,1999.00,2024-08-21 20:59:51,2024-07-25,09:00:00,,COMPLETED,2248.85,1999.00,299.85,50.00,CREDIT_CARD,PAID,,,,,,2024-07-25 20:59:51,66,2024-07-25 20:59:51,66,
738,66,20,1,BOOK000738,Laptop Service,1499.00,2024-12-15 19:56:44,2024-12-13,16:00:00,,COMPLETED,1673.85,1499.00,224.85,50.00,CREDIT_CARD,PAID,,,,,,2024-12-13 19:56:44,66,2024-12-13 19:56:44,66,
739,66,241,11,BOOK000739,Kitchen Cleaning,299.00,2025-01-07 03:56:33,2024-12-28,10:00:00,,COMPLETED,293.85,299.00,44.85,50.00,CREDIT_CARD,PAID,,,,,,2024-12-28 03:56:33,66,2024-12-28 03:56:33,66,
740,66,354,16,BOOK000740,Electrical Maintenance,799.00,2024-12-03 01:19:57,2024-11-20,12:00:00,,COMPLETED,818.85,799.00,119.85,100.00,CREDIT_CARD,PAID,,,,,,2024-11-20 01:19:57,66,2024-11-20 01:19:57,66,
741,66,330,15,BOOK000741,Berger Premium,999.00,2025-06-03 02:12:26,2025-05-19,10:00:00,,COMPLETED,1148.85,999.00,149.85,0.00,CREDIT_CARD,PAID,,,,,,2025-05-19 02:12:26,66,2025-05-19 02:12:26,66,
742,66,334,16,BOOK000742,Circuit Breaker,3000.00,2025-02-14 22:25:52,2025-01-20,12:00:00,,COMPLETED,3400.00,3000.00,450.00,50.00,CREDIT_CARD,PAID,,,,,,2025-01-20 22:25:52,66,2025-01-20 22:25:52,66,
743,67,194,9,BOOK000743,Septic Tank Cleaning,699.00,2024-07-16 16:24:31,2024-07-14,12:00:00,,COMPLETED,703.85,699.00,104.85,100.00,CREDIT_CARD,PAID,,,,,,2024-07-14 16:24:31,67,2024-07-14 16:24:31,67,
744,67,490,22,BOOK000744,Laptop Service,2500.00,2024-06-13 13:09:06,2024-06-11,14:00:00,,COMPLETED,2825.00,2500.00,375.00,50.00,WALLET,PAID,,,,,,2024-06-11 13:09:06,67,2024-06-11 13:09:06,67,
745,67,64,3,BOOK000745,Network Setup,299.00,2024-08-22 17:21:44,2024-07-24,18:00:00,,CONFIRMED,293.85,299.00,44.85,50.00,CREDIT_CARD,UNPAID,,,,,,2024-07-24 17:21:44,67,2024-07-24 17:21:44,67,
746,67,243,12,BOOK000746,Computer Repair,499.00,2024-04-13 22:03:56,2024-03-22,13:00:00,,CONFIRMED,473.85,499.00,74.85,100.00,CREDIT_CARD,FAILED,,,,,,2024-03-22 22:03:56,67,2024-03-22 22:03:56,67,
747,67,564,26,BOOK000747,Car Transport,3000.00,2024-02-19 03:08:03,2024-02-06,11:00:00,,CONFIRMED,3450.00,3000.00,450.00,0.00,CREDIT_CARD,FAILED,,,,,,2024-02-06 03:08:03,67,2024-02-06 03:08:03,67,
748,67,272,13,BOOK000748,Refrigerator Repair,2500.00,2024-03-08 05:50:47,2024-03-06,13:00:00,,CANCELLED,2775.00,2500.00,375.00,100.00,WALLET,UNPAID,,Customer request,,,,2024-03-06 05:50:47,67,2024-03-06 05:50:47,67,
749,67,464,21,BOOK000749,Refrigerator Repair,299.00,2024-05-13 20:46:32,2024-04-29,15:00:00,,COMPLETED,243.85,299.00,44.85,100.00,CREDIT_CARD,PAID,,,,,,2024-04-29 20:46:32,67,2024-04-29 20:46:32,67,
750,67,155,8,BOOK000750,Software Install,699.00,2024-12-25 22:32:44,2024-12-22,12:00:00,,COMPLETED,803.85,699.00,104.85,0.00,UPI,PAID,,,,,,2024-12-22 22:32:44,67,2024-12-22 22:32:44,67,
751,67,82,4,BOOK000751,Light Fitting,1999.00,2024-02-24 05:35:20,2024-02-15,14:00:00,,CONFIRMED,2248.85,1999.00,299.85,50.00,DEBIT_CARD,FAILED,,,,,,2024-02-15 05:35:20,67,2024-02-15 05:35:20,67,
752,67,557,26,BOOK000752,Car Transport,499.00,2025-07-12 12:20:34,2025-06-16,17:00:00,,COMPLETED,573.85,499.00,74.85,0.00,CREDIT_CARD,PAID,,,,,,2025-06-16 12:20:34,67,2025-06-16 12:20:34,67,
753,67,290,14,BOOK000753,Home Cleaning,699.00,2024-11-05 11:23:48,2024-10-25,13:00:00,,COMPLETED,803.85,699.00,104.85,0.00,CREDIT_CARD,PAID,,,,,,2024-10-25 11:23:48,67,2024-10-25 11:23:48,67,
754,67,391,18,BOOK000754,Kitchen Plumbing,2500.00,2025-02-05 13:25:10,2025-01-17,14:00:00,,COMPLETED,2875.00,2500.00,375.00,0.00,CREDIT_CARD,PAID,,,,,,2025-01-17 13:25:10,67,2025-01-17 13:25:10,67,
755,67,66,3,BOOK000755,Software Install,999.00,2025-02-17 04:04:40,2025-02-13,16:00:00,,PENDING,1098.85,999.00,149.85,50.00,DEBIT_CARD,UNPAID,,,,,,2025-02-13 04:04:40,67,2025-02-13 04:04:40,67,
756,67,394,18,BOOK000756,Tap Installation,799.00,2025-01-15 19:27:55,2025-01-04,13:00:00,,COMPLETED,868.85,799.00,119.85,50.00,WALLET,PAID,,,,,,2025-01-04 19:27:55,67,2025-01-04 19:27:55,67,
757,67,185,9,BOOK000757,Leak Detection,699.00,2024-08-18 03:31:15,2024-08-04,12:00:00,,PENDING,703.85,699.00,104.85,100.00,UPI,UNPAID,,,,,,2024-08-04 03:31:15,67,2024-08-04 03:31:15,67,
758,67,447,21,BOOK000758,Home Cleaning,299.00,2025-06-08 08:34:47,2025-05-28,12:00:00,,COMPLETED,343.85,299.00,44.85,0.00,CREDIT_CARD,PAID,,,,,,2025-05-28 08:34:47,67,2025-05-28 08:34:47,67,
759,68,90,4,BOOK000759,MCB Installation,3000.00,2025-10-06 10:55:32,2025-09-15,18:00:00,,PENDING,3400.00,3000.00,450.00,50.00,WALLET,UNPAID,,,,,,2025-09-15 10:55:32,68,2025-09-15 10:55:32,68,
760,68,523,24,BOOK000760,Leak Detection,499.00,2024-11-24 16:44:05,2024-11-06,13:00:00,,COMPLETED,523.85,499.00,74.85,50.00,WALLET,PAID,,,,,,2024-11-06 16:44:05,68,2024-11-06 16:44:05,68,
761,68,494,23,BOOK000761,Carpet Cleaning,699.00,2024-03-16 05:30:10,2024-03-09,11:00:00,,COMPLETED,803.85,699.00,104.85,0.00,WALLET,PAID,,,,,,2024-03-09 05:30:10,68,2024-03-09 05:30:10,68,
762,68,119,6,BOOK000762,Gardening,1999.00,2025-06-22 19:50:39,2025-06-01,12:00:00,,COMPLETED,2198.85,1999.00,299.85,100.00,CREDIT_CARD,PAID,,,,,,2025-06-01 19:50:39,68,2025-06-01 19:50:39,68,
763,68,200,10,BOOK000763,CCTV Installation,299.00,2024-07-22 23:46:49,2024-07-14,14:00:00,,COMPLETED,343.85,299.00,44.85,0.00,UPI,PAID,,,,,,2024-07-14 23:46:49,68,2024-07-14 23:46:49,68,
764,68,386,18,BOOK000764,Pipeline Installation,1999.00,2024-08-02 02:37:24,2024-08-01,14:00:00,,COMPLETED,2198.85,1999.00,299.85,100.00,CREDIT_CARD,PAID,,,,,,2024-08-01 02:37:24,68,2024-08-01 02:37:24,68,
765,68,156,8,BOOK000765,WiFi Setup,2500.00,2025-02-27 14:14:38,2025-02-03,11:00:00,,COMPLETED,2775.00,2500.00,375.00,100.00,DEBIT_CARD,PAID,,,,,,2025-02-03 14:14:38,68,2025-02-03 14:14:38,68,
766,68,76,4,BOOK000766,Switch Repair,1299.00,2025-08-12 23:49:27,2025-08-03,11:00:00,,CONFIRMED,1393.85,1299.00,194.85,100.00,WALLET,FAILED,,,,,,2025-08-03 23:49:27,68,2025-08-03 23:49:27,68,
767,68,343,16,BOOK000767,Electrical Maintenance,299.00,2024-12-23 19:35:21,2024-11-27,17:00:00,,CANCELLED,343.85,299.00,44.85,0.00,DEBIT_CARD,FAILED,,Customer request,,,,2024-11-27 19:35:21,68,2024-11-27 19:35:21,68,
768,68,178,9,BOOK000768,Drain Cleaning,2500.00,2024-05-02 03:05:18,2024-04-16,12:00:00,,COMPLETED,2875.00,2500.00,375.00,0.00,CREDIT_CARD,PAID,,,,,,2024-04-16 03:05:18,68,2024-04-16 03:05:18,68,
769,68,575,26,BOOK000769,Home Relocation,299.00,2025-02-03 23:02:34,2025-01-15,09:00:00,,PENDING,293.85,299.00,44.85,50.00,WALLET,UNPAID,,,,,,2025-01-15 23:02:34,68,2025-01-15 23:02:34,68,
770,68,197,9,BOOK000770,Bathroom Fitting,1499.00,2024-07-09 23:54:06,2024-06-28,09:00:00,,COMPLETED,1673.85,1499.00,224.85,50.00,DEBIT_CARD,PAID,,,,,,2024-06-28 23:54:06,68,2024-06-28 23:54:06,68,
771,68,578,26,BOOK000771,Warehouse Storage,399.00,2024-08-10 19:06:56,2024-07-11,12:00:00,,CANCELLED,458.85,399.00,59.85,0.00,WALLET,FAILED,,Customer request,,,,2024-07-11 19:06:56,68,2024-07-11 19:06:56,68,
772,68,407,19,BOOK000772,MCB Installation,1299.00,2024-10-15 08:49:34,2024-09-30,11:00:00,,COMPLETED,1443.85,1299.00,194.85,50.00,UPI,PAID,,,,,,2024-09-30 08:49:34,68,2024-09-30 08:49:34,68,
773,68,507,23,BOOK000773,Bathroom Cleaning,1499.00,2024-01-19 23:12:05,2024-01-04,18:00:00,,COMPLETED,1673.85,1499.00,224.85,50.00,DEBIT_CARD,PAID,,,,,,2024-01-04 23:12:05,68,2024-01-04 23:12:05,68,
774,69,157,8,BOOK000774,Website Development,999.00,2025-04-17 01:26:31,2025-03-24,12:00:00,,COMPLETED,1048.85,999.00,149.85,100.00,UPI,PAID,,,,,,2025-03-24 01:26:31,69,2025-03-24 01:26:31,69,
775,69,37,2,BOOK000775,Laptop Service,1499.00,2024-08-04 12:05:04,2024-07-20,11:00:00,,COMPLETED,1673.85,1499.00,224.85,50.00,WALLET,PAID,,,,,,2024-07-20 12:05:04,69,2024-07-20 12:05:04,69,
776,69,127,6,BOOK000776,Carpet Cleaning,1299.00,2024-03-18 05:35:54,2024-03-01,12:00:00,,COMPLETED,1493.85,1299.00,194.85,0.00,DEBIT_CARD,PAID,,,,,,2024-03-01 05:35:54,69,2024-03-01 05:35:54,69,
777,69,227,11,BOOK000777,Gardening,3000.00,2025-01-26 13:37:56,2024-12-28,15:00:00,,COMPLETED,3450.00,3000.00,450.00,0.00,DEBIT_CARD,PAID,,,,,,2024-12-28 13:37:56,69,2024-12-28 13:37:56,69,
778,69,204,10,BOOK000778,Website Development,699.00,2024-07-31 04:14:48,2024-07-06,12:00:00,,COMPLETED,753.85,699.00,104.85,50.00,DEBIT_CARD,PAID,,,,,,2024-07-06 04:14:48,69,2024-07-06 04:14:48,69,
779,69,377,17,BOOK000779,Data Recovery,999.00,2025-07-15 22:34:00,2025-07-02,09:00:00,,CONFIRMED,1148.85,999.00,149.85,0.00,WALLET,FAILED,,,,,,2025-07-02 22:34:00,69,2025-07-02 22:34:00,69,
780,69,16,1,BOOK000780,Data Recovery,499.00,2024-07-12 01:38:00,2024-07-01,10:00:00,,COMPLETED,573.85,499.00,74.85,0.00,CREDIT_CARD,PAID,,,,,,2024-07-01 01:38:00,69,2024-07-01 01:38:00,69,
781,69,371,17,BOOK000781,Network Setup,1999.00,2025-07-28 02:57:07,2025-07-07,12:00:00,,COMPLETED,2298.85,1999.00,299.85,0.00,UPI,PAID,,,,,,2025-07-07 02:57:07,69,2025-07-07 02:57:07,69,
782,69,12,1,BOOK000782,Laptop Service,799.00,2024-07-24 20:00:03,2024-07-09,13:00:00,,CONFIRMED,868.85,799.00,119.85,50.00,UPI,FAILED,,,,,,2024-07-09 20:00:03,69,2024-07-09 20:00:03,69,
783,69,108,5,BOOK000783,Geyser Installation,599.00,2024-11-16 13:19:10,2024-10-18,11:00:00,,COMPLETED,688.85,599.00,89.85,0.00,CREDIT_CARD,PAID,,,,,,2024-10-18 13:19:10,69,2024-10-18 13:19:10,69,
784,69,358,16,BOOK000784,Switch Repair,1999.00,2024-07-30 10:30:07,2024-07-11,14:00:00,,COMPLETED,2298.85,1999.00,299.85,0.00,UPI,PAID,,,,,,2024-07-11 10:30:07,69,2024-07-11 10:30:07,69,
785,69,410,19,BOOK000785,Earthing Work,699.00,2025-04-20 11:57:53,2025-04-18,10:00:00,,PENDING,703.85,699.00,104.85,100.00,UPI,FAILED,,,,,,2025-04-18 11:57:53,69,2025-04-18 11:57:53,69,
786,69,479,22,BOOK000786,Data Recovery,1999.00,2025-05-14 03:23:12,2025-05-09,15:00:00,,COMPLETED,2248.85,1999.00,299.85,50.00,CREDIT_CARD,PAID,,,,,,2025-05-09 03:23:12,69,2025-05-09 03:23:12,69,
787,69,555,25,BOOK000787,Pest Control,399.00,2024-10-26 01:37:33,2024-10-16,18:00:00,,COMPLETED,408.85,399.00,59.85,50.00,WALLET,PAID,,,,,,2024-10-16 01:37:33,69,2024-10-16 01:37:33,69,
788,69,549,25,BOOK000788,Gardening,1299.00,2025-10-12 10:58:05,2025-09-24,17:00:00,,COMPLETED,1393.85,1299.00,194.85,100.00,DEBIT_CARD,PAID,,,,,,2025-09-24 10:58:05,69,2025-09-24 10:58:05,69,
789,70,492,22,BOOK000789,Data Recovery,999.00,2025-01-25 09:48:46,2024-12-31,10:00:00,,PENDING,1148.85,999.00,149.85,0.00,WALLET,FAILED,,,,,,2024-12-31 09:48:46,70,2024-12-31 09:48:46,70,
790,70,305,14,BOOK000790,Bathroom Cleaning,499.00,2024-09-23 06:04:56,2024-09-05,18:00:00,,COMPLETED,473.85,499.00,74.85,100.00,CREDIT_CARD,PAID,,,,,,2024-09-05 06:04:56,70,2024-09-05 06:04:56,70,
791,70,475,22,BOOK000791,Printer Repair,2500.00,2024-06-15 10:16:11,2024-06-10,18:00:00,,PENDING,2775.00,2500.00,375.00,100.00,DEBIT_CARD,UNPAID,,,,,,2024-06-10 10:16:11,70,2024-06-10 10:16:11,70,
792,70,100,5,BOOK000792,Tap Installation,1999.00,2025-07-18 06:20:40,2025-07-14,14:00:00,,COMPLETED,2298.85,1999.00,299.85,0.00,WALLET,PAID,,,,,,2025-07-14 06:20:40,70,2025-07-14 06:20:40,70,
793,70,94,5,BOOK000793,Geyser Installation,3000.00,2024-04-19 18:25:40,2024-03-27,14:00:00,,COMPLETED,3350.00,3000.00,450.00,100.00,WALLET,PAID,,,,,,2024-03-27 18:25:40,70,2024-03-27 18:25:40,70,
794,70,473,22,BOOK000794,Website Development,299.00,2024-02-06 21:07:10,2024-01-24,11:00:00,,COMPLETED,343.85,299.00,44.85,0.00,CREDIT_CARD,PAID,,,,,,2024-01-24 21:07:10,70,2024-01-24 21:07:10,70,
795,70,580,26,BOOK000795,Packing Services,499.00,2025-06-03 17:47:45,2025-05-18,12:00:00,,COMPLETED,523.85,499.00,74.85,50.00,DEBIT_CARD,PAID,,,,,,2025-05-18 17:47:45,70,2025-05-18 17:47:45,70,
796,70,83,4,BOOK000796,Fan Installation,1499.00,2025-05-16 17:58:16,2025-05-04,18:00:00,,CONFIRMED,1673.85,1499.00,224.85,50.00,UPI,UNPAID,,,,,,2025-05-04 17:58:16,70,2025-05-04 17:58:16,70,
797,70,49,3,BOOK000797,Software Install,399.00,2025-04-21 00:18:51,2025-04-15,14:00:00,,COMPLETED,458.85,399.00,59.85,0.00,WALLET,PAID,,,,,,2025-04-15 00:18:51,70,2025-04-15 00:18:51,70,
798,70,164,8,BOOK000798,Website Development,399.00,2025-02-25 05:48:20,2025-01-30,11:00:00,,COMPLETED,358.85,399.00,59.85,100.00,WALLET,PAID,,,,,,2025-01-30 05:48:20,70,2025-01-30 05:48:20,70,
799,70,505,23,BOOK000799,Sofa Cleaning,499.00,2025-04-18 14:04:49,2025-04-05,16:00:00,,COMPLETED,473.85,499.00,74.85,100.00,WALLET,PAID,,,,,,2025-04-05 14:04:49,70,2025-04-05 14:04:49,70,
800,70,100,5,BOOK000800,Tap Installation,1999.00,2024-10-25 09:44:30,2024-10-14,17:00:00,,COMPLETED,2248.85,1999.00,299.85,50.00,WALLET,PAID,,,,,,2024-10-14 09:44:30,70,2024-10-14 09:44:30,70,
801,70,286,14,BOOK000801,Home Cleaning,3000.00,2024-11-20 03:17:18,2024-11-19,15:00:00,,COMPLETED,3350.00,3000.00,450.00,100.00,DEBIT_CARD,PAID,,,,,,2024-11-19 03:17:18,70,2024-11-19 03:17:18,70,
802,70,94,5,BOOK000802,Geyser Installation,3000.00,2024-11-07 00:09:12,2024-10-13,12:00:00,,COMPLETED,3350.00,3000.00,450.00,100.00,WALLET,PAID,,,,,,2024-10-13 00:09:12,70,2024-10-13 00:09:12,70,
803,70,71,4,BOOK000803,MCB Installation,699.00,2024-05-13 10:37:36,2024-04-16,10:00:00,,COMPLETED,803.85,699.00,104.85,0.00,DEBIT_CARD,PAID,,,,,,2024-04-16 10:37:36,70,2024-04-16 10:37:36,70,
804,70,8,1,BOOK000804,Software Install,1999.00,2025-08-09 09:15:03,2025-07-10,09:00:00,,COMPLETED,2248.85,1999.00,299.85,50.00,WALLET,PAID,,,,,,2025-07-10 09:15:03,70,2025-07-10 09:15:03,70,
805,70,221,11,BOOK000805,Sofa Cleaning,999.00,2025-06-16 05:44:49,2025-06-11,12:00:00,,CONFIRMED,1148.85,999.00,149.85,0.00,UPI,FAILED,,,,,,2025-06-11 05:44:49,70,2025-06-11 05:44:49,70,
806,70,372,17,BOOK000806,Network Setup,3000.00,2025-01-05 10:03:30,2025-01-02,15:00:00,,COMPLETED,3400.00,3000.00,450.00,50.00,WALLET,PAID,,,,,,2025-01-02 10:03:30,70,2025-01-02 10:03:30,70,
807,71,423,19,BOOK000807,Switch Repair,2500.00,2025-05-09 12:15:33,2025-04-27,15:00:00,,COMPLETED,2825.00,2500.00,375.00,50.00,UPI,PAID,,,,,,2025-04-27 12:15:33,71,2025-04-27 12:15:33,71,
808,71,212,10,BOOK000808,Printer Repair,999.00,2025-05-05 05:14:12,2025-04-09,18:00:00,,COMPLETED,1048.85,999.00,149.85,100.00,UPI,PAID,,,,,,2025-04-09 05:14:12,71,2025-04-09 05:14:12,71,
809,71,292,14,BOOK000809,AC Service,799.00,2025-05-26 23:51:00,2025-05-22,17:00:00,,COMPLETED,918.85,799.00,119.85,0.00,WALLET,PAID,,,,,,2025-05-22 23:51:00,71,2025-05-22 23:51:00,71,
810,71,395,18,BOOK000810,Drain Cleaning,799.00,2024-12-06 19:38:19,2024-11-16,11:00:00,,COMPLETED,918.85,799.00,119.85,0.00,WALLET,PAID,,,,,,2024-11-16 19:38:19,71,2024-11-16 19:38:19,71,
811,71,170,8,BOOK000811,Network Setup,1999.00,2024-08-05 10:07:11,2024-07-26,10:00:00,,CONFIRMED,2298.85,1999.00,299.85,0.00,CREDIT_CARD,FAILED,,,,,,2024-07-26 10:07:11,71,2024-07-26 10:07:11,71,
812,71,358,16,BOOK000812,Switch Repair,1999.00,2024-10-12 15:17:39,2024-09-15,17:00:00,,COMPLETED,2298.85,1999.00,299.85,0.00,DEBIT_CARD,PAID,,,,,,2024-09-15 15:17:39,71,2024-09-15 15:17:39,71,
813,71,39,2,BOOK000813,Computer Repair,799.00,2025-09-03 05:16:46,2025-08-29,18:00:00,,COMPLETED,918.85,799.00,119.85,0.00,CREDIT_CARD,PAID,,,,,,2025-08-29 05:16:46,71,2025-08-29 05:16:46,71,
814,71,568,26,BOOK000814,Car Transport,2500.00,2024-04-24 05:16:34,2024-04-18,09:00:00,,CONFIRMED,2775.00,2500.00,375.00,100.00,WALLET,UNPAID,,,,,,2024-04-18 05:16:34,71,2024-04-18 05:16:34,71,
815,71,185,9,BOOK000815,Leak Detection,699.00,2024-12-21 20:50:22,2024-12-19,17:00:00,,COMPLETED,703.85,699.00,104.85,100.00,WALLET,PAID,,,,,,2024-12-19 20:50:22,71,2024-12-19 20:50:22,71,
816,71,180,9,BOOK000816,Septic Tank Cleaning,599.00,2024-05-04 00:10:38,2024-04-05,14:00:00,,COMPLETED,638.85,599.00,89.85,50.00,DEBIT_CARD,PAID,,,,,,2024-04-05 00:10:38,71,2024-04-05 00:10:38,71,
817,71,240,11,BOOK000817,Sofa Cleaning,1499.00,2025-11-25 12:07:40,2025-11-04,11:00:00,,COMPLETED,1723.85,1499.00,224.85,0.00,CREDIT_CARD,PAID,,,,,,2025-11-04 12:07:40,71,2025-11-04 12:07:40,71,
818,71,131,6,BOOK000818,Sofa Cleaning,599.00,2025-07-17 06:14:41,2025-06-24,14:00:00,,COMPLETED,688.85,599.00,89.85,0.00,WALLET,PAID,,,,,,2025-06-24 06:14:41,71,2025-06-24 06:14:41,71,
819,71,297,14,BOOK000819,Kitchen Cleaning,1999.00,2024-06-14 02:19:56,2024-06-04,12:00:00,,COMPLETED,2248.85,1999.00,299.85,50.00,WALLET,PAID,,,,,,2024-06-04 02:19:56,71,2024-06-04 02:19:56,71,
820,71,474,22,BOOK000820,Data Recovery,599.00,2024-06-14 13:36:12,2024-05-20,15:00:00,,COMPLETED,688.85,599.00,89.85,0.00,CREDIT_CARD,PAID,,,,,,2024-05-20 13:36:12,71,2024-05-20 13:36:12,71,
821,71,79,4,BOOK000821,Light Fitting,499.00,2025-05-15 18:43:39,2025-04-15,11:00:00,,COMPLETED,473.85,499.00,74.85,100.00,DEBIT_CARD,PAID,,,,,,2025-04-15 18:43:39,71,2025-04-15 18:43:39,71,
822,71,352,16,BOOK000822,Circuit Breaker,399.00,2025-07-07 05:23:45,2025-06-14,14:00:00,,CONFIRMED,458.85,399.00,59.85,0.00,DEBIT_CARD,FAILED,,,,,,2025-06-14 05:23:45,71,2025-06-14 05:23:45,71,
823,71,568,26,BOOK000823,Car Transport,2500.00,2024-06-24 07:10:39,2024-06-08,12:00:00,,COMPLETED,2775.00,2500.00,375.00,100.00,DEBIT_CARD,PAID,,,,,,2024-06-08 07:10:39,71,2024-06-08 07:10:39,71,
824,71,560,26,BOOK000824,Packing Services,699.00,2025-08-07 12:43:28,2025-07-12,11:00:00,,COMPLETED,703.85,699.00,104.85,100.00,WALLET,PAID,,,,,,2025-07-12 12:43:28,71,2025-07-12 12:43:28,71,
825,71,376,17,BOOK000825,Data Recovery,699.00,2025-11-20 21:43:45,2025-11-13,12:00:00,,COMPLETED,803.85,699.00,104.85,0.00,CREDIT_CARD,PAID,,,,,,2025-11-13 21:43:45,71,2025-11-13 21:43:45,71,
826,71,573,26,BOOK000826,Loading Unloading,1499.00,2025-10-07 10:15:21,2025-10-01,10:00:00,,COMPLETED,1673.85,1499.00,224.85,50.00,WALLET,PAID,,,,,,2025-10-01 10:15:21,71,2025-10-01 10:15:21,71,
827,71,568,26,BOOK000827,Car Transport,2500.00,2025-01-11 05:14:40,2025-01-10,12:00:00,,COMPLETED,2825.00,2500.00,375.00,50.00,UPI,PAID,,,,,,2025-01-10 05:14:40,71,2025-01-10 05:14:40,71,
828,71,263,12,BOOK000828,Laptop Service,299.00,2024-06-02 05:15:26,2024-05-18,10:00:00,,COMPLETED,343.85,299.00,44.85,0.00,CREDIT_CARD,PAID,,,,,,2024-05-18 05:15:26,71,2024-05-18 05:15:26,71,
829,71,300,14,BOOK000829,Sofa Cleaning,1299.00,2025-05-19 19:57:14,2025-05-17,17:00:00,,COMPLETED,1443.85,1299.00,194.85,50.00,CREDIT_CARD,PAID,,,,,,2025-05-17 19:57:14,71,2025-05-17 19:57:14,71,
830,71,289,14,BOOK000830,Home Cleaning,799.00,2024-05-16 02:52:59,2024-05-14,09:00:00,,COMPLETED,918.85,799.00,119.85,0.00,WALLET,PAID,,,,,,2024-05-14 02:52:59,71,2024-05-14 02:52:59,71,
831,72,150,7,BOOK000831,Interstate Moving,3000.00,2025-06-04 08:08:45,2025-05-21,15:00:00,,PENDING,3400.00,3000.00,450.00,50.00,DEBIT_CARD,UNPAID,,,,,,2025-05-21 08:08:45,72,2025-05-21 08:08:45,72,
832,72,500,23,BOOK000832,AC Service,2500.00,2025-04-04 01:56:02,2025-03-05,16:00:00,,COMPLETED,2875.00,2500.00,375.00,0.00,CREDIT_CARD,PAID,,,,,,2025-03-05 01:56:02,72,2025-03-05 01:56:02,72,
833,72,124,6,BOOK000833,Bathroom Cleaning,799.00,2025-09-14 07:49:35,2025-08-16,16:00:00,,COMPLETED,918.85,799.00,119.85,0.00,UPI,PAID,,,,,,2025-08-16 07:49:35,72,2025-08-16 07:49:35,72,
834,72,315,15,BOOK000834,Nerolac Painting,699.00,2024-04-08 14:19:49,2024-03-25,16:00:00,,COMPLETED,753.85,699.00,104.85,50.00,UPI,PAID,,,,,,2024-03-25 14:19:49,72,2024-03-25 14:19:49,72,
835,72,241,11,BOOK000835,Kitchen Cleaning,299.00,2024-11-25 21:06:47,2024-11-01,09:00:00,,CANCELLED,293.85,299.00,44.85,50.00,WALLET,FAILED,,Customer request,,,,2024-11-01 21:06:47,72,2024-11-01 21:06:47,72,
836,72,157,8,BOOK000836,Website Development,999.00,2025-03-22 20:06:46,2025-03-02,14:00:00,,COMPLETED,1098.85,999.00,149.85,50.00,WALLET,PAID,,,,,,2025-03-02 20:06:46,72,2025-03-02 20:06:46,72,
837,72,193,9,BOOK000837,Leak Detection,699.00,2025-09-16 15:51:35,2025-09-15,16:00:00,,COMPLETED,803.85,699.00,104.85,0.00,CREDIT_CARD,PAID,,,,,,2025-09-15 15:51:35,72,2025-09-15 15:51:35,72,
838,72,375,17,BOOK000838,Network Setup,2500.00,2024-06-28 04:05:38,2024-06-13,14:00:00,,COMPLETED,2775.00,2500.00,375.00,100.00,DEBIT_CARD,PAID,,,,,,2024-06-13 04:05:38,72,2024-06-13 04:05:38,72,
839,72,472,22,BOOK000839,CCTV Installation,999.00,2024-11-20 08:39:32,2024-11-18,16:00:00,,COMPLETED,1148.85,999.00,149.85,0.00,UPI,PAID,,,,,,2024-11-18 08:39:32,72,2024-11-18 08:39:32,72,
840,72,323,15,BOOK000840,Interior Painting,599.00,2025-10-15 00:16:08,2025-09-15,09:00:00,,COMPLETED,688.85,599.00,89.85,0.00,WALLET,PAID,,,,,,2025-09-15 00:16:08,72,2025-09-15 00:16:08,72,
