id,entity_type,entity_id,action,old_values,new_values,ip_address,user_agent,created_at,performed_by
1145,User,68,LOGIN,,,192.168.0.130,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2024-02-12 11:12:58,68
1146,User,68,LOGOUT,,,10.1.1.131,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-02-12 12:25:58,68
1147,User,68,LOGIN,,,172.17.0.132,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2025-01-24 16:40:56,68
1148,User,68,LOGOUT,,,192.0.2.133,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2025-01-24 19:34:56,68
1149,User,68,LOGIN,,,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2025-06-04 22:32:19,68
1150,User,68,LOGOUT,,,192.168.1.200,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2025-06-05 00:30:19,68
1151,User,68,LOGIN,,,10.0.0.136,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2025-05-19 20:02:34,68
1152,User,68,LOGIN,,,172.16.0.137,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-01-05 03:48:52,68
1153,User,68,LOGOUT,,,203.0.113.138,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2024-01-05 04:37:52,68
1154,User,69,LOGIN,,,198.51.100.139,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2025-03-06 22:18:30,69
1155,User,69,LOGOUT,,,192.168.0.140,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2025-03-07 00:39:30,69
1156,User,69,LOGIN,,,10.1.1.141,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2025-07-18 16:44:02,69
1157,User,69,LOGOUT,,,172.17.0.142,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2025-07-18 16:58:02,69
1158,User,69,LOGIN,,,192.0.2.143,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-09-16 17:45:11,69
1159,User,69,LOGOUT,,,127.0.0.1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2024-09-16 17:58:11,69
1160,User,69,LOGIN,,,192.168.1.210,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2024-08-05 21:26:51,69
1161,User,69,LOGOUT,,,10.0.0.146,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2024-08-05 22:33:51,69
1162,User,69,LOGIN,,,172.16.0.147,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2025-01-26 18:44:22,69
1163,User,69,LOGOUT,,,203.0.113.148,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2025-01-26 20:41:22,69
1164,User,70,LOGIN,,,198.51.100.149,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-04-18 23:10:51,70
1165,User,70,LOGOUT,,,192.168.0.150,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2024-04-18 23:21:51,70
1166,User,70,LOGIN,,,10.1.1.151,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2025-05-03 01:08:17,70
1167,User,70,LOGOUT,,,172.17.0.152,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2025-05-03 02:28:17,70
1168,User,70,LOGIN,,,192.0.2.153,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2025-11-12 22:29:10,70
1169,User,70,LOGIN,,,127.0.0.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2024-05-18 17:06:04,70
1170,User,70,LOGOUT,,,192.168.1.220,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-05-18 19:19:04,70
1171,User,70,LOGIN,,,10.0.0.156,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2025-08-29 18:24:31,70
1172,User,70,LOGIN,,,172.16.0.157,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2024-06-12 23:22:45,70
1173,User,70,LOGIN,,,203.0.113.158,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2025-02-21 14:10:22,70
1174,User,70,LOGOUT,,,198.51.100.159,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2025-02-21 14:34:22,70
1175,User,71,LOGIN,,,192.168.0.160,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2024-12-07 08:15:50,71
1176,User,71,LOGOUT,,,10.1.1.161,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-12-07 10:27:50,71
1177,User,71,LOGIN,,,172.17.0.162,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2024-03-13 17:19:18,71
1178,User,71,LOGOUT,,,192.0.2.163,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2024-03-13 18:47:18,71
1179,User,71,LOGIN,,,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2025-04-23 21:56:13,71
1180,User,71,LOGOUT,,,192.168.1.230,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2025-04-24 00:56:13,71
1181,User,71,LOGIN,,,10.0.0.166,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2024-08-30 11:02:01,71
1182,User,71,LOGIN,,,172.16.0.167,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-01-21 07:56:03,71
1183,User,71,LOGOUT,,,203.0.113.168,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2024-01-21 09:51:03,71
1184,User,71,LOGIN,,,198.51.100.169,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2024-11-07 18:47:18,71
1185,User,71,LOGIN,,,192.168.0.170,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2025-05-30 22:12:04,71
1186,User,71,LOGIN,,,10.1.1.171,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2025-03-14 15:19:15,71
1187,User,71,LOGOUT,,,172.17.0.172,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2025-03-14 16:21:15,71
1188,User,71,LOGIN,,,192.0.2.173,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-11-23 18:43:31,71
1189,User,71,LOGIN,,,127.0.0.1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2025-09-27 03:20:00,71
1190,User,71,LOGOUT,,,192.168.1.240,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2025-09-27 05:33:00,71
1191,User,71,LOGIN,,,10.0.0.176,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2025-03-18 04:19:28,71
1192,User,71,LOGOUT,,,172.16.0.177,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2025-03-18 05:52:28,71
1193,User,72,LOGIN,,,203.0.113.178,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2024-03-25 12:56:43,72
1194,User,72,LOGOUT,,,198.51.100.179,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-03-25 15:17:43,72
1195,User,72,LOGIN,,,192.168.0.180,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2025-07-24 11:20:43,72
1196,User,72,LOGOUT,,,10.1.1.181,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2025-07-24 12:38:43,72
1197,User,72,LOGIN,,,172.17.0.182,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2024-10-04 03:07:49,72
1198,User,72,LOGOUT,,,192.0.2.183,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-10-04 04:38:49,72
1199,User,72,LOGIN,,,127.0.0.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2024-11-19 20:42:25,72
1200,User,72,LOGOUT,,,192.168.1.10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-11-19 21:03:25,72
1201,User,72,LOGIN,,,10.0.0.186,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2024-11-13 21:31:21,72
1202,User,72,LOGOUT,,,172.16.0.187,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2024-11-13 23:51:21,72
1203,User,72,LOGIN,,,203.0.113.188,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2024-01-18 00:44:27,72
1204,User,72,LOGOUT,,,198.51.100.189,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-01-18 00:55:27,72
1205,User,72,LOGIN,,,192.168.0.190,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2024-05-27 06:44:12,72
1206,User,72,LOGOUT,,,10.1.1.191,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-05-27 07:54:12,72
1207,User,72,LOGIN,,,172.17.0.192,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2025-10-17 05:51:32,72
1208,User,72,LOGOUT,,,192.0.2.193,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2025-10-17 06:19:32,72
1209,User,72,LOGIN,,,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2024-11-22 13:12:33,72
1210,User,72,LOGOUT,,,192.168.1.20,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-11-22 13:47:33,72
1211,User,73,LOGIN,,,10.0.0.196,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2024-01-29 14:39:05,73
1212,User,73,LOGOUT,,,172.16.0.197,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-01-29 15:04:05,73
1213,User,73,LOGIN,,,203.0.113.198,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2025-01-15 12:06:43,73
1214,User,73,LOGOUT,,,198.51.100.199,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2025-01-15 13:31:43,73
1215,User,73,LOGIN,,,192.168.0.200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2025-03-23 12:55:59,73
1216,User,73,LOGOUT,,,10.1.1.201,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2025-03-23 15:25:59,73
1217,User,73,LOGIN,,,172.17.0.202,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2024-11-11 13:42:53,73
1218,User,73,LOGIN,,,192.0.2.203,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-02-13 14:21:56,73
1219,User,73,LOGOUT,,,127.0.0.1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2024-02-13 15:56:56,73
1220,User,73,LOGIN,,,192.168.1.30,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2024-10-21 20:18:40,73
1221,User,73,LOGIN,,,10.0.0.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2024-09-02 08:29:11,73
1222,User,73,LOGOUT,,,172.16.0.207,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-09-02 10:16:11,73
1223,User,73,LOGIN,,,203.0.113.208,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2024-02-13 12:09:31,73
1224,User,73,LOGOUT,,,198.51.100.209,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-02-13 14:48:31,73
1225,User,73,LOGIN,,,192.168.0.210,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2025-07-17 16:29:42,73
1226,User,74,LOGIN,,,10.1.1.211,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2025-02-07 04:30:36,74
1227,User,74,LOGOUT,,,172.17.0.212,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2025-02-07 06:37:36,74
1228,User,74,LOGIN,,,192.0.2.213,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-03-26 06:37:36,74
1229,User,74,LOGIN,,,127.0.0.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2025-10-27 06:43:17,74
1230,User,74,LOGIN,,,192.168.1.40,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-02-11 13:19:02,74
1231,User,74,LOGOUT,,,10.0.0.216,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2024-02-11 16:12:02,74
1232,User,74,LOGIN,,,172.16.0.217,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2024-12-21 18:57:11,74
1233,User,74,LOGOUT,,,203.0.113.218,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2024-12-21 21:02:11,74
1234,User,74,LOGIN,,,198.51.100.219,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2025-10-15 08:35:39,74
1235,User,74,LOGOUT,,,192.168.0.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2025-10-15 11:13:39,74
1236,User,74,LOGIN,,,10.1.1.221,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-03-24 06:21:37,74
1237,User,74,LOGOUT,,,172.17.0.222,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2024-03-24 07:49:37,74
1238,User,74,LOGIN,,,192.0.2.223,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2024-01-12 01:32:13,74
1239,User,74,LOGOUT,,,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2024-01-12 04:16:13,74
1240,User,74,LOGIN,,,192.168.1.50,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-07-01 03:53:34,74
1241,User,74,LOGOUT,,,10.0.0.226,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2024-07-01 06:24:34,74
1242,User,74,LOGIN,,,172.16.0.227,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2025-03-15 12:59:59,74
1243,User,75,LOGIN,,,203.0.113.228,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2025-02-16 14:23:55,75
1244,User,75,LOGOUT,,,198.51.100.229,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2025-02-16 15:13:55,75
1245,User,75,LOGIN,,,192.168.0.230,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2025-10-13 18:03:52,75
1246,User,75,LOGIN,,,10.1.1.231,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-08-06 21:04:47,75
1247,User,75,LOGOUT,,,172.17.0.232,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2024-08-06 22:39:47,75
1248,User,75,LOGIN,,,192.0.2.233,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2025-11-05 16:13:03,75
1249,User,75,LOGOUT,,,127.0.0.1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2025-11-05 18:01:03,75
1250,User,75,LOGIN,,,192.168.1.60,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2024-01-14 11:11:13,75
1251,User,75,LOGOUT,,,10.0.0.236,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2024-01-14 12:25:13,75
1252,User,75,LOGIN,,,172.16.0.237,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2025-04-28 19:33:47,75
1253,User,75,LOGIN,,,203.0.113.238,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2025-06-05 01:07:40,75
1254,User,75,LOGIN,,,198.51.100.239,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2025-04-30 07:09:09,75
1255,User,75,LOGOUT,,,192.168.0.240,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2025-04-30 09:26:09,75
1256,User,75,LOGIN,,,10.1.1.241,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2024-11-13 19:14:27,75
1257,User,75,LOGIN,,,172.17.0.242,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2025-03-14 21:29:07,75
1258,User,75,LOGOUT,,,192.0.2.243,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2025-03-14 22:12:07,75
1259,User,75,LOGIN,,,127.0.0.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2025-01-05 23:34:02,75
1260,User,75,LOGOUT,,,192.168.1.70,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2025-01-06 01:29:02,75
1261,User,75,LOGIN,,,10.0.0.246,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2025-06-27 19:57:44,75
1262,User,75,LOGOUT,,,172.16.0.247,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2025-06-27 21:54:44,75
1263,User,75,LOGIN,,,203.0.113.248,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",2025-08-07 03:34:38,75
1264,User,75,LOGOUT,,,198.51.100.249,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2025-08-07 04:42:38,75
1265,User,75,LOGIN,,,192.168.0.250,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",2024-10-17 03:26:26,75
1266,User,75,LOGOUT,,,10.1.1.251,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2024-10-17 05:05:26,75
1267,User,75,LOGIN,,,172.17.0.252,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,2025-02-28 02:17:49,75
1268,User,76,LOGIN,,,192.0.2.253,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",2025-06-01 04:06:00,76
